timestamp,source_file,user,source_ip,success,base_country_risk,country_risk,hour,failed_last_hour,logins_last_hour,unusual_hour,anomaly,anomaly_label,anomaly_score,anomaly_reason
2026-05-05 18:17:27,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,18,0,5,0,1,normal,0.12076396805704859,
2026-05-05 18:33:54,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,18,0,5,0,1,normal,0.12076396805704859,
2026-05-05 23:06:30,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.28,23,0,6,1,1,normal,0.12153154666570398,
2026-05-05 23:32:21,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.28,23,0,6,1,1,normal,0.12153154666570398,
2026-05-05 23:33:08,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.28,23,0,6,1,1,normal,0.12153154666570398,
2026-05-05 23:44:53,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.28,23,0,6,1,1,normal,0.12153154666570398,
2026-05-05 23:48:48,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.28,23,0,6,1,1,normal,0.12153154666570398,
2026-05-05 22:13:14,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,53,1,1,normal,0.12175197421154726,
2026-05-05 18:08:03,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,18,0,6,0,1,normal,0.12268462235355793,
2026-05-05 00:34:28,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,0,2,28,1,1,normal,0.1229266328131634,
2026-05-05 00:36:02,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,0,2,29,1,1,normal,0.1229266328131634,
2026-05-05 19:56:09,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.45,19,4,68,1,1,normal,0.12331607990648707,
2026-05-05 19:56:56,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.45,19,4,67,1,1,normal,0.12331607990648707,
2026-05-05 22:07:45,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,52,1,1,normal,0.12343393396258528,
2026-05-05 22:08:32,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,52,1,1,normal,0.12343393396258528,
2026-05-05 22:09:19,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,52,1,1,normal,0.12343393396258528,
2026-05-05 22:10:53,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,52,1,1,normal,0.12343393396258528,
2026-05-05 22:11:40,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,52,1,1,normal,0.12343393396258528,
2026-05-05 22:16:22,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,52,1,1,normal,0.12343393396258528,
2026-05-05 22:18:43,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,52,1,1,normal,0.12343393396258528,
2026-05-05 22:21:51,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,52,1,1,normal,0.12343393396258528,
2026-05-05 22:22:38,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,52,1,1,normal,0.12343393396258528,
2026-05-05 22:24:12,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,52,1,1,normal,0.12343393396258528,
2026-05-05 22:24:59,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,52,1,1,normal,0.12343393396258528,
2026-05-05 17:17:08,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,17,6,127,0,1,normal,0.12406292812079323,
2026-05-05 23:35:29,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,43,1,1,normal,0.1251803857299133,
2026-05-05 23:36:16,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,43,1,1,normal,0.1251803857299133,
2026-05-05 23:37:03,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,43,1,1,normal,0.1251803857299133,
2026-05-05 23:43:19,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,43,1,1,normal,0.1251803857299133,
2026-05-05 23:46:27,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.42,23,3,43,1,1,normal,0.1252081272033282,
2026-05-05 23:47:14,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.42,23,3,43,1,1,normal,0.1252081272033282,
2026-05-05 23:53:30,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.42,23,3,43,1,1,normal,0.1252081272033282,
2026-05-05 23:54:17,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.42,23,3,43,1,1,normal,0.1252081272033282,
2026-05-05 10:15:51,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,134,0,1,normal,0.12539979207173968,
2026-05-05 10:17:42,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,134,0,1,normal,0.12539979207173968,
2026-05-05 10:18:03,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,134,0,1,normal,0.12539979207173968,
2026-05-05 10:22:01,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,134,0,1,normal,0.12539979207173968,
2026-05-05 10:30:39,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,134,0,1,normal,0.12539979207173968,
2026-05-05 10:32:30,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,134,0,1,normal,0.12539979207173968,
2026-05-05 10:33:07,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,134,0,1,normal,0.12539979207173968,
2026-05-05 10:33:44,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,134,0,1,normal,0.12539979207173968,
2026-05-05 10:34:30,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,134,0,1,normal,0.12539979207173968,
2026-05-05 10:34:58,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,134,0,1,normal,0.12539979207173968,
2026-05-05 10:18:19,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,135,0,1,normal,0.12576870072091106,
2026-05-05 10:18:50,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,135,0,1,normal,0.12576870072091106,
2026-05-05 10:18:56,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,136,0,1,normal,0.12576870072091106,
2026-05-05 10:20:10,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,135,0,1,normal,0.12576870072091106,
2026-05-05 08:31:31,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.2,8,0,9,0,1,normal,0.12589919969160113,
2026-05-05 21:12:55,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.28,21,0,1,1,1,normal,0.1260570789113522,
2026-05-06 01:08:42,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,1,5,54,1,1,normal,0.12669639079797868,
2026-05-05 17:16:25,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,17,6,126,0,1,normal,0.12677825490163452,
2026-05-05 17:17:02,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,17,6,126,0,1,normal,0.12677825490163452,
2026-05-05 17:17:39,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,17,6,126,0,1,normal,0.12677825490163452,
2026-05-05 23:01:01,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.28,23,0,5,1,1,normal,0.1270334610995476,
2026-05-05 23:04:09,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.28,23,0,5,1,1,normal,0.1270334610995476,
2026-05-05 23:08:51,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.28,23,0,5,1,1,normal,0.1270334610995476,
2026-05-05 23:11:59,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.28,23,0,5,1,1,normal,0.1270334610995476,
2026-05-05 23:15:07,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.28,23,0,5,1,1,normal,0.1270334610995476,
2026-05-05 23:24:31,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.28,23,0,5,1,1,normal,0.1270334610995476,
2026-05-05 23:26:52,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.28,23,0,5,1,1,normal,0.1270334610995476,
2026-05-05 23:28:26,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.28,23,0,5,1,1,normal,0.1270334610995476,
2026-05-05 23:30:00,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.28,23,0,5,1,1,normal,0.1270334610995476,
2026-05-05 23:37:50,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.28,23,0,5,1,1,normal,0.1270334610995476,
2026-05-05 23:38:37,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.28,23,0,5,1,1,normal,0.1270334610995476,
2026-05-05 23:48:01,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.28,23,0,5,1,1,normal,0.1270334610995476,
2026-05-05 23:21:23,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.28,23,0,4,1,1,normal,0.12713713427512685,
2026-05-05 23:27:39,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.28,23,0,4,1,1,normal,0.12713713427512685,
2026-05-05 23:33:55,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.28,23,0,4,1,1,normal,0.12713713427512685,
2026-05-05 23:58:59,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.28,23,0,4,1,1,normal,0.12713713427512685,
2026-05-05 23:00:14,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.45,23,4,49,1,1,normal,0.12750251633012066,
2026-05-05 21:16:03,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.28,21,0,2,1,1,normal,0.1275294406580072,
2026-05-05 21:40:20,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.28,21,0,2,1,1,normal,0.1275294406580072,
2026-05-05 21:43:28,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.28,21,0,2,1,1,normal,0.1275294406580072,
2026-05-05 21:54:26,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.28,21,0,2,1,1,normal,0.1275294406580072,
2026-05-06 00:27:58,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,0,5,47,1,1,normal,0.12754115484793627,
2026-05-05 17:01:28,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,17,0,5,0,1,normal,0.12776079298393705,
2026-05-05 17:10:05,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,17,0,5,0,1,normal,0.12776079298393705,
2026-05-05 17:15:34,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,17,0,5,0,1,normal,0.12776079298393705,
2026-05-05 17:47:41,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,17,0,5,0,1,normal,0.12776079298393705,
2026-05-05 13:58:10,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,13,0,3,0,1,normal,0.1278215253129844,
2026-05-05 16:44:14,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,16,0,4,0,1,normal,0.12790793583481852,
2026-05-05 16:45:01,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,16,0,4,0,1,normal,0.12790793583481852,
2026-05-05 15:21:59,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,15,0,4,0,1,normal,0.12820996862747158,
2026-05-05 15:44:42,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,15,0,4,0,1,normal,0.12820996862747158,
2026-05-05 19:58:30,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.45,19,4,64,1,1,normal,0.12845955989487634,
2026-05-05 19:59:17,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.45,19,4,64,1,1,normal,0.12845955989487634,
2026-05-05 08:08:48,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.2,8,0,5,0,1,normal,0.12877218194836226,
2026-05-05 08:33:05,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.2,8,0,5,0,1,normal,0.12877218194836226,
2026-05-05 08:44:03,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.2,8,0,5,0,1,normal,0.12877218194836226,
2026-05-05 08:51:06,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.2,8,0,5,0,1,normal,0.12877218194836226,
2026-05-05 08:56:35,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.2,8,0,5,0,1,normal,0.12877218194836226,
2026-05-05 08:58:09,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,8,0,5,0,1,normal,0.12877218194836226,
2026-05-05 08:27:36,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.37,8,4,42,0,1,normal,0.12882896073240224,
2026-05-05 08:29:10,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.37,8,4,42,0,1,normal,0.12882896073240224,
2026-05-05 08:52:40,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.37,8,4,42,0,1,normal,0.12882896073240224,
2026-05-05 20:14:10,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.28,20,0,2,1,1,normal,0.12891311119912507,
2026-05-05 20:16:31,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.28,20,0,2,1,1,normal,0.12891311119912507,
2026-05-05 00:36:49,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,0,2,30,1,1,normal,0.12892607687791457,
2026-05-05 23:09:38,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,44,1,1,normal,0.1289803053002424,
2026-05-05 23:13:33,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,44,1,1,normal,0.1289803053002424,
2026-05-05 23:55:04,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.42,23,3,44,1,1,normal,0.129038816335455,
2026-05-05 23:55:51,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.42,23,3,44,1,1,normal,0.129038816335455,
2026-05-05 23:57:25,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.42,23,3,44,1,1,normal,0.129038816335455,
2026-05-05 23:59:46,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.42,23,3,44,1,1,normal,0.129038816335455,
2026-05-05 23:58:12,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.42,23,3,45,1,1,normal,0.12906046130510862,
2026-05-05 23:19:49,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,48,1,1,normal,0.12947014861659967,
2026-05-05 23:20:36,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,48,1,1,normal,0.12947014861659967,
2026-05-05 08:05:40,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.2,8,0,8,0,1,normal,0.12949026752753368,
2026-05-05 08:26:49,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.2,8,0,8,0,1,normal,0.12949026752753368,
2026-05-05 08:28:23,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.2,8,0,8,0,1,normal,0.12949026752753368,
2026-05-05 23:05:43,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.42,23,3,46,1,1,normal,0.12990151422864338,
2026-05-05 08:04:06,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.2,8,0,7,0,1,normal,0.1304148430319786,
2026-05-05 08:06:27,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.2,8,0,7,0,1,normal,0.1304148430319786,
2026-05-05 08:17:25,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.2,8,0,7,0,1,normal,0.1304148430319786,
2026-05-05 08:22:07,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.2,8,0,7,0,1,normal,0.1304148430319786,
2026-05-06 01:07:08,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,1,5,53,1,1,normal,0.13050918896675867,
2026-05-06 00:28:45,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,0,5,48,1,1,normal,0.13066110976263667,
2026-05-05 08:47:11,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.37,8,4,44,0,1,normal,0.13097689390055733,
2026-05-05 23:17:28,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,47,1,1,normal,0.13106458551125655,
2026-05-05 23:19:02,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,47,1,1,normal,0.13106458551125655,
2026-05-05 23:22:10,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,47,1,1,normal,0.13106458551125655,
2026-05-06 00:06:49,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.28,0,0,8,1,1,normal,0.13109975958550701,
2026-05-05 00:37:36,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,0,2,31,1,1,normal,0.13137542560304039,
2026-05-05 22:06:11,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.28,22,0,3,1,1,normal,0.13159360375030282,
2026-05-05 22:14:48,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.28,22,0,3,1,1,normal,0.13159360375030282,
2026-05-05 22:29:41,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.28,22,0,3,1,1,normal,0.13159360375030282,
2026-05-05 22:54:45,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.28,22,0,3,1,1,normal,0.13159360375030282,
2026-05-05 17:18:42,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,17,0,6,0,1,normal,0.13178293804430086,
2026-05-05 17:59:26,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,17,0,6,0,1,normal,0.13178293804430086,
2026-05-05 23:08:04,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,45,1,1,normal,0.1317923314066043,
2026-05-05 23:10:25,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,45,1,1,normal,0.1317923314066043,
2026-05-05 23:11:12,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,45,1,1,normal,0.1317923314066043,
2026-05-05 23:14:20,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,45,1,1,normal,0.1317923314066043,
2026-05-05 23:25:18,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,45,1,1,normal,0.1317923314066043,
2026-05-05 23:30:47,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,45,1,1,normal,0.1317923314066043,
2026-05-05 08:16:38,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.2,8,0,6,0,1,normal,0.13184286421060787,
2026-05-05 08:18:12,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.2,8,0,6,0,1,normal,0.13184286421060787,
2026-05-05 08:48:45,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.2,8,0,6,0,1,normal,0.13184286421060787,
2026-05-05 08:58:56,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,8,0,6,0,1,normal,0.13184286421060787,
2026-05-05 08:49:32,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.37,8,4,43,0,1,normal,0.1320402251731726,
2026-05-05 08:53:27,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.37,8,4,43,0,1,normal,0.1320402251731726,
2026-05-05 08:54:14,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.37,8,4,43,0,1,normal,0.1320402251731726,
2026-05-05 08:55:01,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.37,8,4,43,0,1,normal,0.1320402251731726,
2026-05-05 10:15:14,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,133,0,1,normal,0.13219917870783304,
2026-05-05 10:15:42,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,133,0,1,normal,0.13219917870783304,
2026-05-05 10:16:29,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,133,0,1,normal,0.13219917870783304,
2026-05-05 10:17:16,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,133,0,1,normal,0.13219917870783304,
2026-05-05 10:21:24,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,133,0,1,normal,0.13219917870783304,
2026-05-05 10:21:58,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,133,0,1,normal,0.13219917870783304,
2026-05-05 10:22:38,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,133,0,1,normal,0.13219917870783304,
2026-05-05 10:31:22,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,133,0,1,normal,0.13219917870783304,
2026-05-05 10:32:09,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,133,0,1,normal,0.13219917870783304,
2026-05-05 10:33:43,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,133,0,1,normal,0.13219917870783304,
2026-05-05 10:34:21,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,133,0,1,normal,0.13219917870783304,
2026-05-05 10:35:17,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,133,0,1,normal,0.13219917870783304,
2026-05-05 22:02:16,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,51,1,1,normal,0.1323160886350052,
2026-05-05 22:03:03,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,51,1,1,normal,0.1323160886350052,
2026-05-05 22:04:37,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,51,1,1,normal,0.1323160886350052,
2026-05-05 22:05:24,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,51,1,1,normal,0.1323160886350052,
2026-05-05 22:20:17,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,51,1,1,normal,0.1323160886350052,
2026-05-05 22:21:04,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,51,1,1,normal,0.1323160886350052,
2026-05-05 23:02:35,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.42,23,3,47,1,1,normal,0.13236436690656161,
2026-05-05 23:03:22,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.42,23,3,47,1,1,normal,0.13236436690656161,
2026-05-05 22:39:05,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.28,22,0,7,1,1,normal,0.13266563270038645,
2026-05-05 22:53:11,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.28,22,0,7,1,1,normal,0.13266563270038645,
2026-05-05 17:35:56,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,17,0,7,0,1,normal,0.13308317358279587,
2026-05-05 23:15:54,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,46,1,1,normal,0.13350709691953255,
2026-05-05 23:16:41,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,46,1,1,normal,0.13350709691953255,
2026-05-05 23:26:05,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,46,1,1,normal,0.13350709691953255,
2026-05-05 23:31:34,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.39,23,2,46,1,1,normal,0.13350709691953255,
2026-05-05 20:00:04,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.45,20,4,62,1,1,normal,0.1335261161743908,
2026-05-05 20:02:25,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.45,20,4,62,1,1,normal,0.1335261161743908,
2026-05-05 20:03:12,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.45,20,4,62,1,1,normal,0.1335261161743908,
2026-05-05 00:06:16,mixed_syslog_2000.log,bob,10.0.0.44,1,0.2,0.28,0,0,1,1,1,normal,0.13412797036390167,
2026-05-05 00:21:09,mixed_syslog_2000.log,alice,192.168.1.23,1,0.2,0.28,0,0,1,1,1,normal,0.13412797036390167,
2026-05-05 00:25:51,mixed_syslog_2000.log,user,0.0.0.0,1,0.2,0.28,0,0,1,1,1,normal,0.13412797036390167,
2026-05-05 00:28:59,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.28,0,0,1,1,1,normal,0.13412797036390167,
2026-05-05 10:10:18,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,132,0,1,normal,0.13425136605167154,
2026-05-05 10:10:55,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,132,0,1,normal,0.13425136605167154,
2026-05-05 10:11:32,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,132,0,1,normal,0.13425136605167154,
2026-05-05 10:12:09,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,132,0,1,normal,0.13425136605167154,
2026-05-05 10:12:46,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,132,0,1,normal,0.13425136605167154,
2026-05-05 10:13:21,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,132,0,1,normal,0.13425136605167154,
2026-05-05 10:14:00,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,132,0,1,normal,0.13425136605167154,
2026-05-05 10:14:37,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,132,0,1,normal,0.13425136605167154,
2026-05-05 10:14:55,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,132,0,1,normal,0.13425136605167154,
2026-05-05 10:23:15,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,10,6,132,0,1,normal,0.13425136605167154,
2026-05-05 10:23:32,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,132,0,1,normal,0.13425136605167154,
2026-05-05 10:24:19,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,10,6,132,0,1,normal,0.13425136605167154,
2026-05-05 22:46:55,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,49,1,1,normal,0.13512724745370353,
2026-05-05 22:47:42,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,49,1,1,normal,0.13512724745370353,
2026-05-05 22:48:29,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,49,1,1,normal,0.13512724745370353,
2026-05-05 22:53:58,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,22,5,49,1,1,normal,0.13512724745370353,
2026-05-05 14:01:18,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,14,0,4,0,1,normal,0.1352469493153069,
2026-05-05 14:39:41,mixed_syslog_2000.log,dave,172.16.0.18,1,0.2,0.2,14,0,4,0,1,normal,0.1352469493153069,
2026-05-05 17:20:16,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.43,17,6,124,0,1,normal,0.13535553454348936,
2026-05-05 17:20:44,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,17,6,124,0,1,normal,0.13535553454348936,
2026-05-05 17:21:21,normal_syslog_1000.log,system,0.0.0.0,1,0.2,0.43,17,6,124,0,1,normal,0.13535553454348936,
2026-05-05 21:09:00,mixed_syslog_2000.log,system,0.0.0.0,1,0.2,0.48000000000000004,21,5,51,1,1,normal,0.13539905379645067,
