timestamp,source_file,user,source_ip,country,success,base_country_risk,country_risk,hour,failed_last_hour,logins_last_hour,unusual_hour,anomaly,anomaly_label,anomaly_score,anomaly_reason
2026-05-05 15:21:59,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,15,0,4,0,1,normal,0.11,
2026-05-05 15:44:42,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,15,0,4,0,1,normal,0.11,
2026-05-05 16:44:14,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,16,0,4,0,1,normal,0.11,
2026-05-05 16:45:01,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,16,0,4,0,1,normal,0.11,
2026-05-05 17:01:28,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,17,0,5,0,1,normal,0.11,
2026-05-05 17:10:05,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,17,0,5,0,1,normal,0.11,
2026-05-05 17:15:34,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,17,0,5,0,1,normal,0.11,
2026-05-05 17:18:42,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,17,0,6,0,1,normal,0.11,
2026-05-05 17:35:56,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,17,0,7,0,1,normal,0.11,
2026-05-05 17:47:41,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,17,0,5,0,1,normal,0.11,
2026-05-05 17:59:26,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,17,0,6,0,1,normal,0.11,
2026-05-05 19:58:30,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,19,4,64,1,1,normal,0.11,
2026-05-05 19:59:17,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,19,4,64,1,1,normal,0.11,
2026-05-05 20:03:59,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,20,0,9,1,1,normal,0.11,
2026-05-05 20:19:39,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,20,0,9,1,1,normal,0.11,
2026-05-05 20:43:09,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,20,0,9,1,1,normal,0.11,
2026-05-05 20:57:15,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,20,0,9,1,1,normal,0.11,
2026-05-05 21:04:18,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,21,0,9,1,1,normal,0.11,
2026-05-05 21:05:52,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,21,0,9,1,1,normal,0.11,
2026-05-05 21:21:32,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.28,21,0,3,1,1,normal,0.11,
2026-05-05 21:46:36,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.28,21,0,4,1,1,normal,0.11,
2026-05-05 21:59:08,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,21,0,3,1,1,normal,0.11,
2026-05-05 22:03:50,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,22,0,4,1,1,normal,0.11,
2026-05-05 22:06:11,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,22,0,3,1,1,normal,0.11,
2026-05-05 22:14:48,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,22,0,3,1,1,normal,0.11,
2026-05-05 22:17:09,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,22,0,4,1,1,normal,0.11,
2026-05-05 22:26:33,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,22,0,5,1,1,normal,0.11,
2026-05-05 22:28:07,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,22,0,4,1,1,normal,0.11,
2026-05-05 22:29:41,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.28,22,0,3,1,1,normal,0.11,
2026-05-05 22:31:15,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,22,0,6,1,1,normal,0.11,
2026-05-05 22:39:05,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,22,0,7,1,1,normal,0.11,
2026-05-05 22:43:00,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,22,0,4,1,1,normal,0.11,
2026-05-05 22:46:08,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,22,0,5,1,1,normal,0.11,
2026-05-05 22:52:24,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,22,0,6,1,1,normal,0.11,
2026-05-05 22:53:11,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,22,0,7,1,1,normal,0.11,
2026-05-05 22:54:45,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.28,22,0,3,1,1,normal,0.11,
2026-05-05 23:05:43,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,23,3,46,1,1,normal,0.11,
2026-05-05 23:08:04,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,45,1,1,normal,0.11,
2026-05-05 23:09:38,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,44,1,1,normal,0.11,
2026-05-05 23:10:25,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,45,1,1,normal,0.11,
2026-05-05 23:11:12,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,45,1,1,normal,0.11,
2026-05-05 23:13:33,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,44,1,1,normal,0.11,
2026-05-05 23:14:20,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,45,1,1,normal,0.11,
2026-05-05 23:17:28,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,47,1,1,normal,0.11,
2026-05-05 23:19:02,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,47,1,1,normal,0.11,
2026-05-05 23:19:49,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,48,1,1,normal,0.11,
2026-05-05 23:20:36,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,48,1,1,normal,0.11,
2026-05-05 23:22:10,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,47,1,1,normal,0.11,
2026-05-05 23:25:18,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,45,1,1,normal,0.11,
2026-05-05 23:30:47,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,45,1,1,normal,0.11,
2026-05-05 23:55:04,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,23,3,44,1,1,normal,0.11,
2026-05-05 23:55:51,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,23,3,44,1,1,normal,0.11,
2026-05-05 23:57:25,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,23,3,44,1,1,normal,0.11,
2026-05-05 23:58:12,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,23,3,45,1,1,normal,0.11,
2026-05-05 23:59:46,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,23,3,44,1,1,normal,0.11,
2026-05-06 00:25:37,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,0,5,46,1,1,normal,0.11,
2026-05-06 00:26:24,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,0,5,46,1,1,normal,0.11,
2026-05-06 00:42:51,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,0,0,2,1,1,normal,0.11,
2026-05-06 00:59:18,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.48000000000000004,0,0,5,1,1,normal,0.11,
2026-05-06 01:07:08,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,1,5,53,1,1,normal,0.11,
2026-05-06 01:08:42,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,1,5,54,1,1,normal,0.11,
2026-05-06 01:56:29,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.48000000000000004,1,0,7,1,1,normal,0.11,
2026-05-05 00:39:10,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,0,3,33,1,1,normal,0.12,
2026-05-05 00:39:57,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,0,3,34,1,1,normal,0.12,
2026-05-05 00:40:44,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,0,3,35,1,1,normal,0.12,
2026-05-05 01:37:55,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,1,0,8,1,1,normal,0.12,
2026-05-05 01:40:16,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,1,0,9,1,1,normal,0.12,
2026-05-05 01:59:51,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,1,0,8,1,1,normal,0.12,
2026-05-05 02:02:12,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,2,0,9,1,1,normal,0.12,
2026-05-05 02:04:33,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,2,5,46,1,1,normal,0.12,
2026-05-05 05:05:30,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,5,0,1,1,1,normal,0.12,
2026-05-05 05:06:17,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.48000000000000004,5,0,6,1,1,normal,0.12,
2026-05-05 05:24:18,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.48000000000000004,5,0,7,1,1,normal,0.12,
2026-05-05 05:39:11,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.28,5,0,1,1,1,normal,0.12,
2026-05-05 05:53:17,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.48000000000000004,5,0,7,1,1,normal,0.12,
2026-05-05 07:21:48,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.48000000000000004,7,0,2,1,1,normal,0.12,
2026-05-05 07:24:56,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.48000000000000004,7,0,2,1,1,normal,0.12,
2026-05-05 07:30:25,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.48000000000000004,7,0,3,1,1,normal,0.12,
2026-05-05 08:47:11,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,8,4,44,0,1,normal,0.12,
2026-05-05 08:49:32,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,8,4,43,0,1,normal,0.12,
2026-05-05 08:53:27,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,8,4,43,0,1,normal,0.12,
2026-05-05 08:54:14,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,8,4,43,0,1,normal,0.12,
2026-05-05 08:55:01,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,8,4,43,0,1,normal,0.12,
2026-05-05 09:03:05,normal_syslog_1000.log,bob,203.0.113.45,Local/Private (LU),1,0.2,0.2,9,0,5,0,1,normal,0.12,
2026-05-05 09:04:25,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.2,9,0,6,0,1,normal,0.12,
2026-05-05 09:06:47,normal_syslog_1000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.4,9,0,6,0,1,normal,0.12,
2026-05-05 09:10:29,normal_syslog_1000.log,bob,203.0.113.45,Local/Private (LU),1,0.2,0.2,9,0,6,0,1,normal,0.12,
2026-05-05 09:14:11,normal_syslog_1000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.4,9,0,6,0,1,normal,0.12,
2026-05-05 09:18:31,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.4,9,0,6,0,1,normal,0.12,
2026-05-05 11:03:32,ssh.log,student,0.0.0.0,Local/Private (LU),1,0.4,0.4,11,0,1,0,1,normal,0.12,
2026-05-05 11:58:50,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,11,6,123,0,1,normal,0.12,
2026-05-05 11:59:06,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,11,6,123,0,1,normal,0.12,
2026-05-05 11:59:27,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,11,6,124,0,1,normal,0.12,
2026-05-05 12:01:18,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,121,0,1,normal,0.12,
2026-05-05 12:01:27,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,122,0,1,normal,0.12,
2026-05-05 12:01:55,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,123,0,1,normal,0.12,
2026-05-05 12:02:32,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,122,0,1,normal,0.12,
2026-05-05 12:03:01,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,121,0,1,normal,0.12,
2026-05-05 12:03:09,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,122,0,1,normal,0.12,
2026-05-05 12:03:46,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,122,0,1,normal,0.12,
2026-05-05 12:09:19,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,122,0,1,normal,0.12,
2026-05-05 12:09:56,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,121,0,1,normal,0.12,
2026-05-05 12:10:04,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,122,0,1,normal,0.12,
2026-05-05 12:10:33,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,122,0,1,normal,0.12,
2026-05-05 12:10:51,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,122,0,1,normal,0.12,
2026-05-05 12:11:10,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,123,0,1,normal,0.12,
2026-05-05 12:11:38,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,122,0,1,normal,0.12,
2026-05-05 12:12:24,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,121,0,1,normal,0.12,
2026-05-05 12:13:01,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,122,0,1,normal,0.12,
2026-05-05 12:13:12,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,123,0,1,normal,0.12,
2026-05-05 12:13:38,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,123,0,1,normal,0.12,
2026-05-05 12:14:15,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6300000000000001,12,6,123,0,1,normal,0.12,
2026-05-05 13:06:03,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.48000000000000004,13,1,123,0,1,normal,0.12,
2026-05-05 13:58:10,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,13,0,3,0,1,normal,0.12,
2026-05-05 14:01:18,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,14,0,4,0,1,normal,0.12,
2026-05-05 14:38:54,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,14,0,3,0,1,normal,0.12,
2026-05-05 14:39:41,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,14,0,4,0,1,normal,0.12,
2026-05-05 15:22:46,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,15,0,5,0,1,normal,0.12,
2026-05-05 15:51:45,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,15,0,5,0,1,normal,0.12,
2026-05-05 16:01:56,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,16,0,5,0,1,normal,0.12,
2026-05-05 16:15:15,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,16,0,6,0,1,normal,0.12,
2026-05-05 16:47:22,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.2,16,0,5,0,1,normal,0.12,
2026-05-05 17:17:55,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.2,17,0,9,0,1,normal,0.12,
2026-05-05 18:03:17,normal_syslog_1000.log,bob,203.0.113.45,Local/Private (LU),1,0.2,0.25,18,0,16,0,1,normal,0.12,
2026-05-05 18:04:08,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.25,18,0,16,0,1,normal,0.12,
2026-05-05 18:06:59,normal_syslog_1000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.45,18,0,11,0,1,normal,0.12,
2026-05-05 18:10:41,normal_syslog_1000.log,bob,203.0.113.45,Local/Private (LU),1,0.2,0.25,18,0,16,0,1,normal,0.12,
2026-05-05 18:14:23,normal_syslog_1000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.45,18,0,10,0,1,normal,0.12,
2026-05-05 18:15:53,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.45,18,0,10,0,1,normal,0.12,
2026-05-05 18:21:22,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.45,18,0,11,0,1,normal,0.12,
2026-05-05 18:29:11,normal_syslog_1000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.45,18,0,13,0,1,normal,0.12,
2026-05-05 18:32:20,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.25,18,0,16,0,1,normal,0.12,
2026-05-05 18:36:15,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.25,18,0,16,0,1,normal,0.12,
2026-05-05 18:36:35,normal_syslog_1000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.45,18,0,13,0,1,normal,0.12,
2026-05-05 18:39:40,normal_syslog_1000.log,alice,198.51.100.23,Local/Private (LU),1,0.2,0.25,18,0,17,0,1,normal,0.12,
2026-05-05 18:40:57,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.45,18,0,13,0,1,normal,0.12,
2026-05-05 18:42:31,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.25,18,0,16,0,1,normal,0.12,
2026-05-05 18:43:59,normal_syslog_1000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.45,18,0,14,0,1,normal,0.12,
2026-05-05 18:51:23,normal_syslog_1000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.45,18,0,13,0,1,normal,0.12,
2026-05-05 18:51:55,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.45,18,0,14,0,1,normal,0.12,
2026-05-05 18:53:29,mixed_syslog_2000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.45,18,0,14,0,1,normal,0.12,
2026-05-05 18:58:47,normal_syslog_1000.log,user,0.0.0.0,Local/Private (LU),1,0.4,0.45,18,0,15,0,1,normal,0.12,
2026-05-05 19:02:06,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.28,19,0,3,1,1,normal,0.12,
2026-05-05 19:02:29,normal_syslog_1000.log,bob,203.0.113.45,Local/Private (LU),1,0.2,0.28,19,0,9,1,1,normal,0.12,
2026-05-05 19:05:14,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,19,0,9,1,1,normal,0.12,
2026-05-05 19:07:35,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.28,19,0,4,1,1,normal,0.12,
2026-05-05 19:08:22,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.28,19,0,4,1,1,normal,0.12,
2026-05-05 19:29:31,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,19,0,8,1,1,normal,0.12,
2026-05-05 19:50:40,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.28,19,0,8,1,1,normal,0.12,
2026-05-05 19:57:43,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.28,19,0,9,1,1,normal,0.12,
2026-05-05 20:00:04,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,20,4,62,1,1,normal,0.12,
2026-05-05 20:01:38,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,20,4,61,1,1,normal,0.12,
2026-05-05 20:02:25,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,20,4,62,1,1,normal,0.12,
2026-05-05 20:03:12,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,20,4,62,1,1,normal,0.12,
2026-05-05 20:21:13,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,20,0,4,1,1,normal,0.12,
2026-05-05 20:35:19,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,20,0,8,1,1,normal,0.12,
2026-05-05 20:36:06,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,20,0,4,1,1,normal,0.12,
2026-05-05 20:40:01,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,20,0,6,1,1,normal,0.12,
2026-05-05 20:40:48,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,20,0,7,1,1,normal,0.12,
2026-05-05 20:48:38,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.28,20,0,7,1,1,normal,0.12,
2026-05-05 20:54:54,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,20,0,8,1,1,normal,0.12,
2026-05-05 21:30:09,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,21,0,6,1,1,normal,0.12,
2026-05-05 21:55:13,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.28,21,0,5,1,1,normal,0.12,
2026-05-05 22:07:45,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,22,5,52,1,1,normal,0.12,
2026-05-05 22:08:32,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,22,5,52,1,1,normal,0.12,
2026-05-05 22:09:19,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,22,5,52,1,1,normal,0.12,
2026-05-05 22:10:53,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,22,5,52,1,1,normal,0.12,
2026-05-05 22:11:40,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,22,5,52,1,1,normal,0.12,
2026-05-05 22:13:14,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,22,5,53,1,1,normal,0.12,
2026-05-05 22:16:22,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,22,5,52,1,1,normal,0.12,
2026-05-05 22:18:43,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,22,5,52,1,1,normal,0.12,
2026-05-05 22:21:51,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,22,5,52,1,1,normal,0.12,
2026-05-05 22:22:38,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,22,5,52,1,1,normal,0.12,
2026-05-05 22:24:12,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,22,5,52,1,1,normal,0.12,
2026-05-05 22:24:59,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.68,22,5,52,1,1,normal,0.12,
2026-05-05 23:00:14,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,23,4,49,1,1,normal,0.12,
2026-05-05 23:02:35,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,23,3,47,1,1,normal,0.12,
2026-05-05 23:03:22,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,23,3,47,1,1,normal,0.12,
2026-05-05 23:15:54,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,46,1,1,normal,0.12,
2026-05-05 23:16:41,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,46,1,1,normal,0.12,
2026-05-05 23:26:05,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,46,1,1,normal,0.12,
2026-05-05 23:31:34,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,23,2,46,1,1,normal,0.12,
2026-05-06 00:11:31,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,0,0,6,1,1,normal,0.12,
2026-05-06 00:17:47,mixed_syslog_2000.log,dave,172.16.0.18,Local/Private (LU),1,0.2,0.28,0,0,6,1,1,normal,0.12,
2026-05-06 00:23:16,mixed_syslog_2000.log,alice,192.168.1.23,Local/Private (LU),1,0.2,0.28,0,0,6,1,1,normal,0.12,
